,ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
166,11490546,13713791,2021-09-20 10:35:40,1632134140036,1,1,9986989,13703133,4,0.02,1.03011,-0.03,0.0,-0.01,0.0,AUDNZD,[sl 1.03012],
167,11490615,13713862,2021-09-20 10:36:18,1632134178087,1,1,9986989,13713123,4,0.01,74.001,0.0,0.0,0.08,0.0,UKOIL.cash,[sl 74.030],
168,11490616,13713861,2021-09-20 10:36:18,1632134178093,1,1,9986989,13712163,4,0.01,74.001,0.0,0.0,0.09,0.0,UKOIL.cash,[sl 74.001],
169,11490679,13713932,2021-09-20 10:37:04,1632134224365,1,1,9986989,13711997,4,0.01,73.976,0.0,0.0,0.09,0.0,UKOIL.cash,[sl 73.979],
170,11491164,13714453,2021-09-20 10:42:54,1632134574115,1,1,234000,13713084,3,0.08,0.7025,-0.1,0.0,5.88,0.0,NZDUSD,python Split,
171,11491303,13714595,2021-09-20 10:44:40,1632134680414,1,1,234000,13713024,3,0.08,0.72396,-0.1,0.0,5.06,0.0,AUDUSD,python Split,
172,11491446,13714738,2021-09-20 10:45:46,1632134746344,1,1,234000,13708241,3,0.08,0.72403,-0.1,0.0,4.99,0.0,AUDUSD,python Split,
173,11492614,13715947,2021-09-20 10:55:37,1632135337125,1,1,9986989,13712782,4,0.01,73.869,0.0,0.0,0.05,0.0,UKOIL.cash,[sl 73.907],
174,11493540,13716900,2021-09-20 11:03:03,1632135783026,1,0,9986989,13716900,3,0.16,0.89901,-0.2,0.0,0.0,0.0,NZDCAD,Python AADI M15,
175,11495137,13718533,2021-09-20 11:18:17,1632136697950,1,1,9986989,13712544,4,0.01,73.814,0.0,0.0,0.08,0.0,UKOIL.cash,[sl 73.829],
176,11495179,13718577,2021-09-20 11:18:54,1632136734090,1,0,9986989,13718577,3,0.16,0.89909,-0.2,0.0,0.0,0.0,NZDCAD,Python AADI M15,
177,11495515,13718936,2021-09-20 11:23:18,1632136998052,1,1,9986989,13708241,4,0.08,0.7233,-0.1,0.0,0.0,0.0,AUDUSD,[sl 0.72330],
178,11495548,13718968,2021-09-20 11:23:42,1632137022831,1,1,9986989,13713024,4,0.08,0.72322,-0.1,0.0,0.0,0.0,AUDUSD,[sl 0.72322],
179,11497706,13721239,2021-09-20 11:43:33,1632138213568,0,0,9986989,13721239,3,0.04,109.666,-0.05,0.0,0.0,0.0,USDJPY,Python AADI M3,
180,11498383,13721960,2021-09-20 11:49:57,1632138597303,0,0,9986989,13721960,3,0.16,109.719,-0.2,0.0,0.0,0.0,USDJPY,Python AADI M15,
181,11499110,13722741,2021-09-20 11:56:39,1632138999242,1,1,9986989,13713084,4,0.08,0.70164,-0.1,0.0,0.0,0.0,NZDUSD,[sl 0.70164],
182,11501331,13725088,2021-09-20 12:21:21,1632140481815,0,0,9986989,13725088,3,0.16,109.687,-0.21,0.0,0.0,0.0,USDJPY,Python AADI M15,
183,11502940,13726705,2021-09-20 12:37:05,1632141425065,0,0,9986989,13726705,3,0.16,109.7,-0.21,0.0,0.0,0.0,USDJPY,Python AADI M15,
184,11503591,13727375,2021-09-20 12:42:10,1632141730024,1,1,234000,13707157,3,0.02,4372.25,0.0,0.0,-3.04,0.0,US500.cash,python script cl,
185,11504454,13728224,2021-09-20 12:46:50,1632142010329,1,1,234000,13706956,3,0.02,4370.5,0.0,0.0,-3.13,0.0,US500.cash,python script cl,
186,11508645,13732623,2021-09-20 13:30:56,1632144656393,1,1,234000,13710911,3,0.08,0.72419,-0.1,0.0,4.98,0.0,AUDUSD,python Split,
187,11510043,13734132,2021-09-20 13:46:36,1632145596091,1,1,234000,13700744,3,0.02,0.70313,-0.03,0.0,0.99,0.0,NZDUSD,python Split,
188,11510115,13734211,2021-09-20 13:47:24,1632145644538,1,1,234000,13700983,3,0.02,0.70324,-0.03,0.0,1.01,0.0,NZDUSD,python Split,
189,11510117,13734213,2021-09-20 13:47:24,1632145644800,1,1,234000,13701156,3,0.02,0.70324,-0.03,0.0,0.99,0.0,NZDUSD,python Split,
190,11510118,13734214,2021-09-20 13:47:25,1632145645117,1,1,234000,13701156,3,0.02,0.70324,-0.03,0.0,0.99,0.0,NZDUSD,python Split,
191,11510119,13734215,2021-09-20 13:47:25,1632145645383,1,1,234000,13704453,3,0.02,0.72431,-0.03,0.0,1.06,0.0,AUDUSD,python Split,
192,11510121,13734217,2021-09-20 13:47:25,1632145645623,1,1,234000,13704453,3,0.02,0.72431,-0.03,0.0,1.06,0.0,AUDUSD,python Split,
193,11510472,13734603,2021-09-20 13:52:56,1632145976832,1,1,9986989,13700983,4,0.02,0.70262,-0.03,0.0,-0.05,0.0,NZDUSD,[sl 0.70265],
194,11510806,13734944,2021-09-20 13:56:01,1632146161792,1,1,9986989,13700744,4,0.02,0.70255,-0.03,0.0,0.0,0.0,NZDUSD,[sl 0.70255],
195,11511481,13735647,2021-09-20 14:01:41,1632146501316,0,0,9986989,13735647,3,0.04,109.524,-0.05,0.0,0.0,0.0,USDJPY,Python AADI M3,
196,11513125,13737368,2021-09-20 14:18:47,1632147527391,1,1,9986989,13710911,4,0.08,0.72345,-0.1,0.0,-0.07,0.0,AUDUSD,[sl 0.72346],
197,11521110,13745761,2021-09-20 15:09:47,1632150587256,0,0,9986989,13745761,3,0.02,73.115,0.0,0.0,0.0,0.0,UKOIL.cash,Scalp CFD,
198,11521634,13746351,2021-09-20 15:12:04,1632150724286,0,0,9986989,13746351,3,0.02,73.073,0.0,0.0,0.0,0.0,UKOIL.cash,Scalp CFD,
199,11521972,13746747,2021-09-20 15:14:21,1632150861818,0,0,9986989,13746747,3,0.02,73.139,0.0,0.0,0.0,0.0,UKOIL.cash,Scalp CFD,
200,11522050,13746842,2021-09-20 15:15:06,1632150906169,0,0,9986989,13746842,3,0.04,0.92934,-0.05,0.0,0.0,0.0,USDCHF,Python AADI M3,
201,11522318,13747124,2021-09-20 15:16:37,1632150997974,0,0,9986989,13747124,3,0.02,73.093,0.0,0.0,0.0,0.0,UKOIL.cash,Scalp CFD,
202,11522487,13747294,2021-09-20 15:17:13,1632151033189,0,0,9986989,13747294,3,0.04,0.92901,-0.05,0.0,0.0,0.0,USDCHF,Python AADI M3,
203,11522780,13747612,2021-09-20 15:19:18,1632151158513,0,0,9986989,13747612,3,0.04,109.453,-0.05,0.0,0.0,0.0,USDJPY,Python AADI M3,
204,11523769,13748615,2021-09-20 15:23:32,1632151412274,0,0,9986989,13748615,3,0.04,109.46,-0.05,0.0,0.0,0.0,USDJPY,Python AADI M3,
205,11524204,13749051,2021-09-20 15:25:41,1632151541101,0,0,9986989,13749051,3,0.04,0.92897,-0.05,0.0,0.0,0.0,USDCHF,Python AADI M3,
206,11524260,13749101,2021-09-20 15:25:57,1632151557031,0,0,9986989,13749101,3,0.02,73.065,0.0,0.0,0.0,0.0,UKOIL.cash,Scalp CFD,
207,11524749,13749578,2021-09-20 15:27:49,1632151669842,0,0,9986989,13749578,3,0.04,0.92905,-0.05,0.0,0.0,0.0,USDCHF,Python AADI M3,
208,11525187,13750034,2021-09-20 15:29:56,1632151796780,0,0,9986989,13750034,3,0.04,0.92897,-0.05,0.0,0.0,0.0,USDCHF,Python AADI M3,
209,11525689,13750498,2021-09-20 15:32:03,1632151923212,0,0,9986989,13750498,3,0.04,0.92905,-0.05,0.0,0.0,0.0,USDCHF,Python AADI M3,
210,11526971,13751783,2021-09-20 15:36:18,1632152178831,1,1,234000,13749101,3,0.01,73.217,0.0,0.0,0.13,0.0,UKOIL.cash,python Split,
211,11527007,13751822,2021-09-20 15:36:29,1632152189907,1,1,234000,13746351,3,0.01,73.229,0.0,0.0,0.14,0.0,UKOIL.cash,python Split,
212,11527082,13751898,2021-09-20 15:36:59,1632152219058,1,1,234000,13747124,3,0.01,73.246,0.0,0.0,0.13,0.0,UKOIL.cash,python Split,
213,11527093,13751910,2021-09-20 15:37:02,1632152222577,1,1,9986989,13747124,4,0.01,73.198,0.0,0.0,0.09,0.0,UKOIL.cash,[sl 73.198],
214,11527141,13751958,2021-09-20 15:37:17,1632152237738,1,1,234000,13745761,3,0.01,73.265,0.0,0.0,0.13,0.0,UKOIL.cash,python Split,
215,11527147,13751964,2021-09-20 15:37:20,1632152240925,1,1,234000,13745761,3,0.01,73.27,0.0,0.0,0.14,0.0,UKOIL.cash,python Split,
216,11527165,13751982,2021-09-20 15:37:24,1632152244515,1,1,234000,13746747,3,0.01,73.287,0.0,0.0,0.13,0.0,UKOIL.cash,python Split,
217,11527190,13752004,2021-09-20 15:37:27,1632152247109,1,1,234000,13746747,3,0.01,73.291,0.0,0.0,0.13,0.0,UKOIL.cash,python Split,
218,11527224,13752039,2021-09-20 15:37:33,1632152253838,1,1,234000,13747612,3,0.02,109.538,-0.03,0.0,1.33,0.0,USDJPY,python Split,
219,11527238,13752053,2021-09-20 15:37:36,1632152256959,1,1,234000,13748615,3,0.02,109.548,-0.03,0.0,1.37,0.0,USDJPY,python Split,
220,11527239,13752054,2021-09-20 15:37:37,1632152257250,0,0,9986989,13752054,3,0.02,33913.7,-0.03,0.0,0.0,0.0,US30.cash,Scalp CFD,
221,11527248,13752062,2021-09-20 15:37:41,1632152261187,0,0,9986989,13752062,3,0.02,4356.39,0.0,0.0,0.0,0.0,US500.cash,Scalp CFD,
222,11527933,13752764,2021-09-20 15:41:15,1632152475664,1,1,234000,13701136,3,0.02,1.03124,-0.03,0.0,0.99,0.0,AUDNZD,python Split,
223,11528023,13752861,2021-09-20 15:41:54,1632152514069,1,1,234000,13700907,3,0.02,1.03133,-0.03,0.0,0.99,0.0,AUDNZD,python Split,
224,11528072,13752918,2021-09-20 15:42:20,1632152540467,0,0,9986989,13752918,3,0.02,4355.39,0.0,0.0,0.0,0.0,US500.cash,Scalp CFD,
225,11528116,13752965,2021-09-20 15:42:42,1632152562021,1,1,234000,13700723,3,0.02,1.03138,-0.03,0.0,1.04,0.0,AUDNZD,python Split,
226,11528400,13753257,2021-09-20 15:44:38,1632152678615,0,0,9986989,13753257,3,0.02,33894.7,-0.03,0.0,0.0,0.0,US30.cash,Scalp CFD,
227,11528408,13753266,2021-09-20 15:44:42,1632152682512,0,0,9986989,13753266,3,0.02,4353.89,0.0,0.0,0.0,0.0,US500.cash,Scalp CFD,
228,11529520,13754571,2021-09-20 15:51:49,1632153109254,1,1,234000,13753257,3,0.01,33963.2,-0.01,0.0,5.85,0.0,US30.cash,python Split,
229,11529530,13754581,2021-09-20 15:51:51,1632153111575,1,1,234000,13753257,3,0.01,33964.2,-0.01,0.0,5.93,0.0,US30.cash,python Split,
230,11529600,13754662,2021-09-20 15:52:04,1632153124366,1,1,234000,13753266,3,0.01,4362.5,0.0,0.0,0.73,0.0,US500.cash,python Split,
231,11530125,13755311,2021-09-20 15:54:39,1632153279593,1,1,234000,13708264,3,0.08,1.03165,-0.1,0.0,4.84,0.0,AUDNZD,python Split,
232,11530280,13755481,2021-09-20 15:55:19,1632153319916,1,1,9986989,13748615,4,0.02,109.501,-0.03,0.0,0.64,0.0,USDJPY,[sl 109.501],
233,11530338,13755544,2021-09-20 15:55:42,1632153342730,1,1,9986989,13747612,4,0.02,109.492,-0.03,0.0,0.61,0.0,USDJPY,[sl 109.493],
234,11530602,13755846,2021-09-20 15:57:01,1632153421468,1,1,234000,13706546,3,0.08,1.03188,-0.1,0.0,5.08,0.0,AUDNZD,python Split,
235,11530727,13755995,2021-09-20 15:57:44,1632153464156,1,1,234000,13702092,3,0.02,0.72443,-0.03,0.0,0.97,0.0,AUDUSD,python Split,
236,11530732,13756002,2021-09-20 15:57:45,1632153465684,1,1,234000,13702680,3,0.02,0.72444,-0.03,0.0,1.13,0.0,AUDUSD,python Split,
237,11530733,13756003,2021-09-20 15:57:46,1632153466173,1,1,234000,13702680,3,0.02,0.72441,-0.03,0.0,1.08,0.0,AUDUSD,python Split,
238,11530735,13756005,2021-09-20 15:57:46,1632153466548,1,1,234000,13702888,3,0.02,0.7244,-0.03,0.0,1.04,0.0,AUDUSD,python Split,
239,11530740,13756010,2021-09-20 15:57:47,1632153467286,1,1,234000,13702888,3,0.02,0.72439,-0.03,0.0,1.02,0.0,AUDUSD,python Split,
240,11530741,13756012,2021-09-20 15:57:47,1632153467723,1,1,234000,13703130,3,0.02,0.7244,-0.03,0.0,1.08,0.0,AUDUSD,python Split,
241,11530742,13756013,2021-09-20 15:57:47,1632153467950,1,1,234000,13703130,3,0.02,0.72439,-0.03,0.0,1.06,0.0,AUDUSD,python Split,
242,11530811,13756093,2021-09-20 15:58:15,1632153495980,1,1,234000,13701391,3,0.02,0.72464,-0.03,0.0,1.13,0.0,AUDUSD,python Split,
243,11530886,13756162,2021-09-20 15:58:23,1632153503726,1,1,234000,13702259,3,0.02,0.72491,-0.03,0.0,1.6400000000000001,0.0,AUDUSD,python Split,
244,11530888,13756164,2021-09-20 15:58:24,1632153504603,1,1,234000,13701391,3,0.02,0.72488,-0.03,0.0,1.54,0.0,AUDUSD,python Split,
245,11530890,13756167,2021-09-20 15:58:25,1632153505182,1,1,234000,13700722,3,0.02,0.72488,-0.03,0.0,1.42,0.0,AUDUSD,python Split,
246,11530892,13756170,2021-09-20 15:58:25,1632153505823,1,1,234000,13700906,3,0.02,0.72488,-0.03,0.0,1.26,0.0,AUDUSD,python Split,
247,11530895,13756173,2021-09-20 15:58:26,1632153506652,1,1,234000,13701134,3,0.02,0.72491,-0.03,0.0,1.47,0.0,AUDUSD,python Split,
248,11530899,13756177,2021-09-20 15:58:27,1632153507657,1,1,234000,13702259,3,0.02,0.7249,-0.03,0.0,1.62,0.0,AUDUSD,python Split,
249,11530901,13756179,2021-09-20 15:58:28,1632153508224,1,1,234000,13701271,3,0.02,0.7249,-0.03,0.0,1.47,0.0,AUDUSD,python Split,
250,11530902,13756180,2021-09-20 15:58:28,1632153508510,1,1,234000,13701520,3,0.02,0.7249,-0.03,0.0,1.09,0.0,AUDUSD,python Split,
251,11530904,13756182,2021-09-20 15:58:28,1632153508755,1,1,234000,13701796,3,0.02,0.7249,-0.03,0.0,1.5,0.0,AUDUSD,python Split,
252,11531706,13757001,2021-09-20 16:03:42,1632153822256,1,0,9986989,13757001,3,0.04,79.334,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
253,11532214,13757560,2021-09-20 16:07:55,1632154075705,1,0,9986989,13757560,3,0.04,79.336,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
254,11532995,13758407,2021-09-20 16:14:18,1632154458762,1,1,234000,13735647,3,0.02,109.612,-0.03,0.0,1.37,0.0,USDJPY,python Split,
255,11533035,13758445,2021-09-20 16:14:29,1632154469634,1,1,234000,13735647,3,0.02,109.609,-0.03,0.0,1.32,0.0,USDJPY,python Split,
256,11533062,13758471,2021-09-20 16:14:36,1632154476876,1,1,234000,13752054,3,0.01,33984.3,-0.01,0.0,6.03,0.0,US30.cash,python Split,
257,11533066,13758475,2021-09-20 16:14:37,1632154477498,1,1,234000,13752918,3,0.01,4365.0,0.0,0.0,0.82,0.0,US500.cash,python Split,
258,11533075,13758485,2021-09-20 16:14:39,1632154479792,1,1,234000,13752062,3,0.01,4365.0,0.0,0.0,0.73,0.0,US500.cash,python Split,
259,11533852,13759280,2021-09-20 16:18:28,1632154708942,1,0,9986989,13759280,3,0.04,79.45,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
260,11534152,13759602,2021-09-20 16:20:35,1632154835676,1,0,9986989,13759602,3,0.04,79.452,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
261,11534267,13759732,2021-09-20 16:21:30,1632154890232,1,1,234000,13700724,3,0.01,0.9308,-0.01,0.0,3.2800000000000002,0.0,AUDCAD,HOLD,
262,11534270,13759735,2021-09-20 16:21:30,1632154890492,1,1,234000,13700908,3,0.01,0.93081,-0.01,0.0,3.25,0.0,AUDCAD,HOLD,
263,11534272,13759737,2021-09-20 16:21:30,1632154890725,1,1,234000,13701138,3,0.01,0.93082,-0.01,0.0,3.2800000000000002,0.0,AUDCAD,HOLD,
264,11534274,13759739,2021-09-20 16:21:31,1632154891266,1,1,234000,13701274,3,0.01,0.93082,-0.01,0.0,3.26,0.0,AUDCAD,HOLD,
265,11534466,13759942,2021-09-20 16:22:42,1632154962499,1,0,9986989,13759942,3,0.04,79.478,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
266,11534742,13760241,2021-09-20 16:24:03,1632155043295,1,1,234000,13749051,3,0.02,0.92975,-0.03,0.0,1.43,0.0,USDCHF,python Split,
267,11534746,13760245,2021-09-20 16:24:04,1632155044290,1,1,234000,13750034,3,0.02,0.92975,-0.03,0.0,1.43,0.0,USDCHF,python Split,
268,11534752,13760251,2021-09-20 16:24:05,1632155045661,1,1,234000,13750034,3,0.02,0.92975,-0.03,0.0,1.43,0.0,USDCHF,python Split,
269,11534757,13760256,2021-09-20 16:24:07,1632155047086,1,1,234000,13747294,3,0.02,0.92976,-0.03,0.0,1.38,0.0,USDCHF,python Split,
270,11534865,13760362,2021-09-20 16:24:49,1632155089717,1,0,9986989,13760362,3,0.04,79.481,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
271,11535125,13760638,2021-09-20 16:26:57,1632155217878,1,0,9986989,13760638,3,0.04,79.458,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
272,11535452,13760995,2021-09-20 16:29:04,1632155344793,1,0,9986989,13760995,3,0.04,79.494,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
273,11535873,13761427,2021-09-20 16:30:43,1632155443346,0,1,234000,13760995,3,0.02,79.419,-0.03,0.0,1.17,0.0,AUDJPY,python Split,
274,11535959,13761523,2021-09-20 16:30:57,1632155457691,0,1,234000,13759942,3,0.02,79.402,-0.03,0.0,1.18,0.0,AUDJPY,python Split,
275,11536019,13761597,2021-09-20 16:31:07,1632155467321,0,1,9986989,13760362,4,0.04,79.432,-0.05,0.0,1.53,0.0,AUDJPY,[sl 79.432],
276,11536020,13761596,2021-09-20 16:31:07,1632155467337,0,1,9986989,13759942,4,0.02,79.432,-0.03,0.0,0.72,0.0,AUDJPY,[sl 79.431],
277,11536093,13761678,2021-09-20 16:31:23,1632155483935,0,1,9986989,13760995,4,0.02,79.453,-0.03,0.0,0.64,0.0,AUDJPY,[sl 79.452],
278,11536560,13762135,2021-09-20 16:32:10,1632155530988,1,1,234000,13701413,3,0.02,0.7034,-0.03,0.0,1.1400000000000001,0.0,NZDUSD,python Split,
279,11536787,13762370,2021-09-20 16:32:37,1632155557147,1,1,234000,13701413,3,0.02,0.70347,-0.03,0.0,1.26,0.0,NZDUSD,python Split,
280,11537073,13762655,2021-09-20 16:33:21,1632155601128,1,0,9986989,13762655,3,0.04,79.522,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
281,11537269,13762862,2021-09-20 16:33:53,1632155633306,1,1,234000,13749578,3,0.02,0.92981,-0.03,0.0,1.4,0.0,USDCHF,python Split,
282,11537431,13763024,2021-09-20 16:34:05,1632155645029,1,1,234000,13750498,3,0.02,0.92989,-0.03,0.0,1.54,0.0,USDCHF,python Split,
283,11537714,13763320,2021-09-20 16:34:42,1632155682369,1,1,234000,13750498,3,0.02,0.92974,-0.03,0.0,1.27,0.0,USDCHF,python Split,
284,11538323,13763968,2021-09-20 16:36:33,1632155793631,0,1,234000,13762655,3,0.02,79.456,-0.03,0.0,1.03,0.0,AUDJPY,python Split,
285,11538357,13764005,2021-09-20 16:36:44,1632155804578,0,1,9986989,13762655,4,0.02,79.48,-0.03,0.0,0.65,0.0,AUDJPY,[sl 79.480],
286,11539298,13764985,2021-09-20 16:39:52,1632155992968,1,0,9986989,13764985,3,0.04,79.497,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
287,11539312,13764999,2021-09-20 16:39:57,1632155997382,1,0,9986989,13764999,3,0.04,77.057,-0.05,0.0,0.0,0.0,NZDJPY,Python AADI M3,
288,11540011,13765689,2021-09-20 16:42:00,1632156120978,1,0,9986989,13765689,3,0.04,79.557,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
289,11542440,13768191,2021-09-20 16:50:42,1632156642846,1,0,9986989,13768191,3,0.04,79.525,-0.05,0.0,0.0,0.0,AUDJPY,Python AADI M3,
290,11542485,13768238,2021-09-20 16:50:49,1632156649888,1,0,9986989,13768238,3,0.04,77.064,-0.05,0.0,0.0,0.0,NZDJPY,Python AADI M3,
291,11543756,13769598,2021-09-20 16:58:08,1632157088111,0,1,234000,13765689,3,0.02,79.507,-0.03,0.0,0.78,0.0,AUDJPY,python Split,
292,11543842,13769687,2021-09-20 16:58:49,1632157129588,0,1,9986989,13765689,4,0.02,79.517,-0.03,0.0,0.62,0.0,AUDJPY,[sl 79.517],
293,11544810,13770676,2021-09-20 17:03:13,1632157393762,0,1,234000,13768191,3,0.02,79.472,-0.03,0.0,0.83,0.0,AUDJPY,python Split,
294,11545110,13770985,2021-09-20 17:04:40,1632157480409,0,1,234000,13764985,3,0.02,79.436,-0.03,0.0,0.95,0.0,AUDJPY,python Split,
295,11545116,13770991,2021-09-20 17:04:41,1632157481246,0,1,234000,13764985,3,0.02,79.436,-0.03,0.0,0.95,0.0,AUDJPY,python Split,
296,11545389,13771303,2021-09-20 17:06:02,1632157562454,0,1,9986989,13768191,4,0.02,79.482,-0.03,0.0,0.67,0.0,AUDJPY,[sl 79.483],
297,11545879,13771794,2021-09-20 17:07:58,1632157678673,1,1,9986989,13747294,4,0.02,0.92901,-0.03,0.0,0.0,0.0,USDCHF,[sl 0.92901],
298,11545880,13771795,2021-09-20 17:07:58,1632157678681,1,1,9986989,13749578,4,0.02,0.92901,-0.03,0.0,-0.07,0.0,USDCHF,[sl 0.92905],
299,11545888,13771804,2021-09-20 17:07:59,1632157679524,1,1,9986989,13749051,4,0.02,0.92897,-0.03,0.0,0.0,0.0,USDCHF,[sl 0.92897],
300,11547762,13773767,2021-09-20 17:17:04,1632158224635,0,1,234000,13768238,3,0.02,76.999,-0.03,0.0,1.01,0.0,NZDJPY,python Split,
301,11547804,13773815,2021-09-20 17:17:17,1632158237661,0,1,234000,13764999,3,0.02,76.992,-0.03,0.0,1.01,0.0,NZDJPY,python Split,
302,11547813,13773824,2021-09-20 17:17:19,1632158239499,0,1,234000,13764999,3,0.02,76.992,-0.03,0.0,1.01,0.0,NZDJPY,python Split,
303,11548501,13774571,2021-09-20 17:20:30,1632158430007,0,1,234000,13760638,3,0.02,79.394,-0.03,0.0,1.0,0.0,AUDJPY,python Split,
304,11548506,13774579,2021-09-20 17:20:34,1632158434079,0,1,234000,13759602,3,0.02,79.393,-0.03,0.0,0.92,0.0,AUDJPY,python Split,
305,11548551,13774627,2021-09-20 17:20:45,1632158445910,0,1,234000,13759280,3,0.02,79.382,-0.03,0.0,1.06,0.0,AUDJPY,python Split,
306,11550265,13776380,2021-09-20 17:26:24,1632158784896,0,1,9986989,13759280,4,0.02,79.409,-0.03,0.0,0.64,0.0,AUDJPY,[sl 79.409],
307,11550309,13776432,2021-09-20 17:26:39,1632158799322,0,1,9986989,13759602,4,0.02,79.412,-0.03,0.0,0.62,0.0,AUDJPY,[sl 79.412],
308,11550444,13776603,2021-09-20 17:27:40,1632158860306,0,1,9986989,13760638,4,0.02,79.418,-0.03,0.0,0.62,0.0,AUDJPY,[sl 79.418],
309,11552494,13778699,2021-09-20 17:36:09,1632159369709,0,1,9986989,13768238,4,0.02,77.023,-0.03,0.0,0.64,0.0,NZDJPY,[sl 77.023],
310,11555921,13782351,2021-09-20 17:56:01,1632160561814,0,0,9986989,13782351,3,0.04,0.92812,-0.05,0.0,0.0,0.0,USDCHF,Python AADI M3,
311,11556752,13783355,2021-09-20 18:01:43,1632160903472,1,1,9986989,13752062,4,0.01,4356.75,0.0,0.0,0.03,0.0,US500.cash,[sl 4356.83],
312,11556870,13783473,2021-09-20 18:02:20,1632160940103,1,1,9986989,13752918,4,0.01,4355.75,0.0,0.0,0.03,0.0,US500.cash,[sl 4355.85],
313,11562196,13789023,2021-09-20 18:50:34,1632163834102,1,1,9986989,13753266,4,0.01,4354.25,0.0,0.0,0.03,0.0,US500.cash,[sl 4354.31],
314,11564036,13790847,2021-09-20 19:05:03,1632164703470,1,1,9986989,13752054,4,0.01,33912.45,-0.01,0.0,-0.11,0.0,US30.cash,[sl 33914.12],
315,11564408,13791210,2021-09-20 19:06:51,1632164811517,0,1,234000,13757001,3,0.02,79.268,-0.03,0.0,1.03,0.0,AUDJPY,python Split,
316,11564412,13791214,2021-09-20 19:06:51,1632164811859,0,1,234000,13757560,3,0.02,79.268,-0.03,0.0,1.06,0.0,AUDJPY,python Split,
317,11564440,13791235,2021-09-20 19:06:58,1632164818437,1,1,9986989,13701520,4,0.02,0.72424,-0.03,0.0,-0.03,0.0,AUDUSD,[sl 0.72426],
318,11564726,13791518,2021-09-20 19:08:53,1632164933573,1,1,9986989,13700906,4,0.02,0.72414,-0.03,0.0,0.0,0.0,AUDUSD,[sl 0.72414],
319,11565351,13792136,2021-09-20 19:11:52,1632165112421,0,1,9986989,13757001,4,0.02,79.294,-0.03,0.0,0.62,0.0,AUDJPY,[sl 79.293],
320,11565352,13792137,2021-09-20 19:11:52,1632165112428,0,1,9986989,13757560,4,0.02,79.294,-0.03,0.0,0.65,0.0,AUDJPY,[sl 79.294],
321,11565516,13792309,2021-09-20 19:12:53,1632165173639,0,0,9986989,13792309,3,0.16,0.9276,-0.2,0.0,0.0,0.0,USDCHF,Python AADI M15,
322,11565597,13792386,2021-09-20 19:13:24,1632165204613,0,0,9986989,13792386,3,0.02,4343.14,0.0,0.0,0.0,0.0,US500.cash,Scalp CFD,
323,11565881,13792682,2021-09-20 19:15:38,1632165338954,0,0,9986989,13792682,3,0.02,4343.64,0.0,0.0,0.0,0.0,US500.cash,Scalp CFD,
324,11565967,13792773,2021-09-20 19:16:28,1632165388424,0,0,9986989,13792773,3,0.04,0.70184,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
325,11566273,13793102,2021-09-20 19:20:07,1632165607555,0,0,9986989,13793102,3,0.02,33885.35,-0.03,0.0,0.0,0.0,US30.cash,Scalp CFD,
326,11566555,13793373,2021-09-20 19:21:47,1632165707906,1,1,9986989,13700722,4,0.02,0.72405,-0.03,0.0,0.0,0.0,AUDUSD,[sl 0.72405],
327,11566556,13793374,2021-09-20 19:21:47,1632165707920,1,1,9986989,13701134,4,0.02,0.72405,-0.03,0.0,0.0,0.0,AUDUSD,[sl 0.72405],
328,11566561,13793382,2021-09-20 19:21:48,1632165708708,1,1,9986989,13701271,4,0.02,0.72403,-0.03,0.0,-0.02,0.0,AUDUSD,[sl 0.72404],
329,11566567,13793385,2021-09-20 19:21:48,1632165708922,1,1,9986989,13701796,4,0.02,0.72401,-0.03,0.0,-0.02,0.0,AUDUSD,[sl 0.72402],
330,11567052,13793888,2021-09-20 19:28:00,1632166080882,0,0,9986989,13793888,3,0.16,0.92762,-0.2,0.0,0.0,0.0,USDCHF,Python AADI M15,
331,11568332,13795228,2021-09-20 19:43:07,1632166987550,0,0,9986989,13795228,3,0.16,0.9273,-0.2,0.0,0.0,0.0,USDCHF,Python AADI M15,
332,11569353,13796292,2021-09-20 19:52:24,1632167544872,0,0,9986989,13796292,3,0.04,109.411,-0.05,0.0,0.0,0.0,USDJPY,Python AADI M3,
333,11570021,13796985,2021-09-20 19:58:46,1632167926495,1,1,9986989,13702092,4,0.02,0.72385,-0.03,0.0,-0.02,0.0,AUDUSD,[sl 0.72386],
334,11571504,13798456,2021-09-20 20:06:57,1632168417713,1,1,234000,13793102,3,0.02,33750.45,-0.03,0.0,-23.01,0.0,US30.cash,python script cl,
